Year,State Code,State Name,District Code,District Name,Number of Blocks,Number of Clusters,Number of Villages,Total Number of Schools,Total Poulation,0-6 Population,Percentage Urban Population,Sexratio,Sex Ratio 0-6,Decadal Growth Rate,Percentage SC Population,Percentage ST Population,Overall Literacy,Female Literacy
2013-14,1,JAMMU AND KASHMIR                                 ,107,LEH (LADAKH)                                      ,6,49,107,364,147104,11812.45,42.96,583,944,25.48,0.37,71.81,High,64.52
2013-14,1,JAMMU AND KASHMIR                                 ,105,PULWAMA                                           ,8,64,363,1042,570060,97651.28,13.8,913,836,29.18,0.07,4.03,Low,53.81
2013-14,1,JAMMU AND KASHMIR                                 ,111,PUNCH                                             ,11,95,186,1691,476820,84111.05,8.1,890,895,27.97,0.12,36.93,Medium,54.8
2013-14,1,JAMMU AND KASHMIR                                 ,112,RAJAURI                                           ,15,121,390,1950,619266,118527.51,7.09,863,837,28.14,7.5,36.24,Medium,57.2
2013-14,1,JAMMU AND KASHMIR                                 ,118,RAMBAN                                            ,6,46,138,894,283313,54736.07,4.16,901,931,31.81,4.91,14.02,Low,40.04
2013-14,1,JAMMU AND KASHMIR                                 ,121,REASI                                             ,6,52,259,1182,314714,55798.79,8.49,891,921,27.06,12,28.08,Low,47.55
2013-14,1,JAMMU AND KASHMIR                                 ,122,SAMBA                                             ,5,35,319,717,318611,38010.29,16.83,886,787,16.9,28.8,5.51,High,74.39
2013-14,1,JAMMU AND KASHMIR                                 ,115,SHOPIAN                                           ,4,32,255,624,265960,40266.34,5.62,951,883,25.85,0.02,8.2,Low,52.77
2013-14,1,JAMMU AND KASHMIR                                 ,103,SRINAGAR                                          ,8,59,91,968,1269751,155798.45,98.73,879,869,23.56,0.09,0.72,Medium,63.47
2013-14,1,JAMMU AND KASHMIR                                 ,110,UDHAMPUR                                          ,11,84,359,1660,555357,82637.12,19.72,863,887,20.86,24.97,10.15,Medium,58.22
2013-14,20,JHARKHAND                                         ,2013,BOKARO                                            ,9,101,779,2297,2061918,284338.49,47.69,916,912,15.99,14.51,12.4,Medium,61.46
2013-14,20,JHARKHAND                                         ,2003,CHATRA                                            ,12,117,1165,2051,1042304,188657.02,6.03,951,963,28.98,32.66,4.37,Low,51.91
2013-14,20,JHARKHAND                                         ,2007,DEOGHAR                                           ,10,105,2073,2310,1491879,262869.08,17.31,921,939,28.02,12.74,12.13,Medium,52.39
2013-14,20,JHARKHAND                                         ,2012,DHANBAD                                           ,9,107,1278,2199,2682662,367524.69,58.13,908,917,11.91,16.29,8.68,High,64.7
2013-14,20,JHARKHAND                                         ,2011,DUMKA                                             ,10,129,2141,2706,1321096,212960.68,6.82,974,957,19.39,6.03,43.22,Low,49.6
2013-14,20,JHARKHAND                                         ,2001,GARHWA                                            ,19,79,792,1673,1322387,233665.78,5.27,933,958,27.71,24.19,15.56,Low,49.43
2013-14,20,JHARKHAND                                         ,2006,GIRIDIH                                           ,13,142,2538,3723,2445203,450406.39,8.5,943,934,28.33,13.31,9.74,Medium,50.33
2013-14,20,JHARKHAND                                         ,2008,GODDA                                             ,9,119,1381,1932,1311382,234868.52,4.91,933,953,25.14,8.8,21.26,Low,44.9
2013-14,20,JHARKHAND                                         ,2016,GUMLA                                             ,12,120,1202,2035,1025656,168207.58,6.43,993,955,23.21,3.17,68.94,Medium,56.97
2013-14,20,JHARKHAND                                         ,2004,HAZARIBAG                                         ,16,113,1062,1809,1734005,273452.59,15.88,946,924,25.75,17.5,7.02,Medium,59.25
2013-14,20,JHARKHAND                                         ,2019,JAMTARA                                           ,6,81,1117,1271,790207,128487.66,9.62,959,948,21,9.21,30.4,Low,50.08
2013-14,20,JHARKHAND                                         ,2023,KHUNTI                                            ,6,63,658,1137,530299,83309.97,8.51,994,951,21.96,4.52,73.25,Low,53.71
2013-14,20,JHARKHAND                                         ,2005,KODARMA                                           ,6,32,581,882,717169,128516.68,19.71,949,944,32.59,15.22,0.96,Medium,54.77
2013-14,20,JHARKHAND                                         ,2022,LATEHAR                                           ,9,50,697,1386,725673,132725.59,7.05,964,964,29.38,21.31,45.54,Low,50.26
2013-14,20,JHARKHAND                                         ,2015,LOHARDAGA                                         ,7,46,351,745,461738,75678.86,12.43,985,961,26.67,3.32,56.9,Medium,57.86
2013-14,20,JHARKHAND                                         ,2010,PAKAUR                                            ,6,55,929,1141,899200,175344,7.5,985,965,28.15,3.16,42.1,Low,41.23
2013-14,20,JHARKHAND                                         ,2002,PALAMU                                            ,20,166,1635,2924,1936319,316588.16,11.66,929,947,25.94,27.65,9.34,Medium,53.87
2013-14,20,JHARKHAND                                         ,2017,PASHCHIMI SINGHBHUM                               ,18,126,1530,2471,1501619,254073.93,14.53,1004,980,21.69,3.79,67.32,Low,47.01
2013-14,20,JHARKHAND                                         ,2018,PURBI SINGHBHUM                                   ,11,148,1321,2539,2291032,286379,55.55,949,922,15.53,4.86,28.51,High,67.33
2013-14,20,JHARKHAND                                         ,2024,RAMGARH                                           ,6,58,389,909,949159,130604.28,44.13,921,926,13.06,11.2,21.19,Medium,63.49
2013-14,20,JHARKHAND                                         ,2014,RANCHI                                            ,18,137,1323,3423,2912022,388172.53,43.18,950,937,23.9,5.25,35.76,High,68.2
2013-14,20,JHARKHAND                                         ,2009,SAHIBGANJ                                         ,9,74,1281,1704,1150038,216437.15,13.86,948,955,23.96,6.29,26.8,Low,44.31
2013-14,20,JHARKHAND                                         ,2020,SARAIKELA-KHARSAWAN                               ,9,55,1219,1842,1063458,153563.34,24.29,958,937,25.28,5.28,35.18,Medium,56.19
2013-14,20,JHARKHAND                                         ,2021,SIMDEGA                                           ,10,69,444,1239,599813,91291.54,7.16,1000,975,16.62,7.45,70.78,Medium,59.38
2013-14,29,KARNATAKA                                         ,2902,BAGALKOT                                          ,6,127,756,1755,1890826,263770.23,31.67,984,929,14.46,16.89,5.14,Medium,58.55
2013-14,29,KARNATAKA                                         ,2921,BANGALORE RURAL                                   ,4,89,826,1371,987257,101983.65,27.11,945,947,16.02,21.57,5.34,High,70.73
2013-14,29,KARNATAKA                                         ,2928,BANGALORE U NORTH                                 ,4,60,337,1813,9588910,988616.62,90.94,908,941,46.68,,,High,84.8
2013-14,29,KARNATAKA                                         ,2920,BANGALORE U SOUTH                                 ,5,97,679,2765,,,,,,,,,,
2013-14,29,KARNATAKA                                         ,2901,BELGAUM                                           ,6,126,754,1826,4778439,605428.22,25.34,969,931,13.38,,,Medium,64.74
2013-14,29,KARNATAKA                                         ,2930,BELGAUM CHIKKODI                                  ,8,164,592,2492,,,,,,,,,,
2013-14,29,KARNATAKA                                         ,2912,BELLARY                                           ,8,119,549,1974,2532383,341871.71,36.3,978,954,24.92,21.1,18.41,Medium,58.28
2013-14,29,KARNATAKA                                         ,2905,BIDAR                                             ,5,129,700,2069,1700018,216922.3,24.9,952,935,13.16,23.47,13.85,Medium,61.66
2013-14,29,KARNATAKA                                         ,2903,BIJAPUR                                           ,7,178,769,2685,2175102,303426.73,23.02,954,930,20.38,20.34,1.81,Medium,56.54
2013-14,29,KARNATAKA                                         ,2927,CHAMARAJANAGARA                                   ,5,71,649,966,1020962,94847.37,17.17,989,942,5.75,25.42,11.78,Low,54.32
2013-14,29,KARNATAKA                                         ,2929,CHIKKABALLAPURA                                   ,6,121,1226,1916,1254377,124685.07,22.26,968,945,9.17,24.9,12.47,Medium,61.55
2013-14,29,KARNATAKA                                         ,2917,CHIKKAMANGALORE                                   ,8,123,940,1790,1137753,100804.92,21.07,1005,963,-0.28,22.29,3.95,High,72.88
2013-14,29,KARNATAKA                                         ,2913,CHITRADURGA                                       ,6,152,1145,2052,1660378,177826.48,19.78,969,933,9.39,23.45,18.23,Medium,66.05
2013-14,29,KARNATAKA                                         ,2924,DAKSHINA KANNADA                                  ,7,114,493,1471,2083625,202736.71,47.6,1018,946,9.8,7.09,3.94,High,84.04
2013-14,29,KARNATAKA                                         ,2914,DAVANAGERE                                        ,7,131,905,1915,1946905,206956,32.31,967,931,8.71,20.18,11.98,High,69.39
2013-14,29,KARNATAKA                                         ,2909,DHARWAD                                           ,7,84,425,1183,1846993,210187.8,56.83,967,942,15.13,9.63,4.74,High,73.57
2013-14,29,KARNATAKA                                         ,2908,GADAG                                             ,6,84,355,842,1065235,127295.58,35.65,978,944,9.61,16.36,5.79,High,65.29
2013-14,29,KARNATAKA                                         ,2904,GULBARGA                                          ,8,169,1019,2826,2564892,352159.67,32.46,962,935,17.94,25.28,2.54,Medium,55.87
2013-14,29,KARNATAKA                                         ,2923,HASSAN                                            ,8,208,2043,2903,1776221,155596.96,21.23,1005,964,3.17,19.42,1.82,High,68.3
2013-14,29,KARNATAKA                                         ,2911,HAVERI                                            ,7,110,830,1477,1598506,187824.46,22.27,951,945,11.08,13.77,8.85,High,70.65
2013-14,29,KARNATAKA                                         ,2925,KODAGU                                            ,3,42,282,542,554762,52702.39,14.62,1019,977,1.13,13.27,10.47,High,77.91
2013-14,29,KARNATAKA                                         ,2919,KOLAR                                             ,6,147,1445,2211,1540231,161878.28,31.38,976,955,11.04,30.32,5.13,Medium,66.56
2013-14,29,KARNATAKA                                         ,2907,KOPPAL                                            ,4,82,674,1336,1391292,194224.36,16.79,983,953,16.32,18.61,11.82,Medium,56.22
2013-14,29,KARNATAKA                                         ,2922,MANDYA                                            ,8,145,1290,2125,1808680,162057.73,17.08,989,934,2.55,14.69,1.24,Medium,62.1
